DrugID;TradeNmR;InnR;PackNx;DosageR;PackQn;Pack;DrugFmNmRS;Segment;Year;Month;Series;TotDrugQn;MnfPrice;PrcPrice;RtlPrice;Funds;VendorID;Remark;SrcOrg;EAN;MaxMnfPrice;ExpiTermR;ClNm;MnfNm;PckNm;RegNr;RegDate
67540;Веро-Эпирубицин;Эпирубицин;100007963;50 мг;1;флакон , пачка картонная;лиофилизат для приготовления раствора для внутрисосудистого и внутрипузырного введения;;2014;6;;0.00;0.00;0.00;0.00;0.00;;;;4,61E+12;1525.700000;;Лэнс-Фарм ООО;Лэнс-Фарм ООО;Лэнс-Фарм ООО;Р N002208/01;
67541;Диклофенак;Диклофенак;100007964;25 мг/мл;5;3 мл, ампула  (5);раствор для внутримышечного введения;;2014;6;;0.00;0.00;0.00;0.00;0.00;;;;8,90E+12;11.020000;;М.Дж.Биофарм Пвт.Лтд;М.Дж.Биофарм Пвт.Лтд;М.Дж.Биофарм Пвт.Лтд;П N014940/02;
67542;Имодиум;Лоперамид;100007965;2 мг;10;10 шт., упаковка контурная ячейковая , пачка картонная;таблетка для рассасывания;;2014;6;;0.00;0.00;0.00;0.00;0.00;;;;4,60E+12;180.470000;;Джонсон & Джонсон ООО;Каталент ЮК Свиндон Зидис Лтд;Янссен-Силаг СпА;П N016140/01;
67543;Цефуроксим Каби;цефуроксим;100007966;1.5 г;1;флакон , пачка картонная;порошок для приготовления раствора для внутривенного и внутримышечного введения;;2014;6;;0.00;0.00;0.00;0.00;0.00;;;;4,61E+12;184.760000;;Фрезениус Каби Дойчланд ГмбХ;Лабесфал Лабораториос Алмиро СА;Лабесфал Лабораториос Алмиро СА;ЛП-000038;
67547;Рингера раствор;Натрия хлорида раствор сложный [Калия хлорид+Кальция хлорид+Натрия хлорид];100007970;~;1;400 мл, бутылка для крови и инфузионных растворов;раствор для инфузий;;2014;6;;0.00;0.00;0.00;0.00;0.00;;;;4,61E+12;32.600000;;Эском НПК ОАО;Эском НПК ОАО;Эском НПК ОАО;ЛСР-006066/08;
67548;Лоперамид;Лоперамид;100007971;2 мг;20;10 шт., упаковка контурная ячейковая  (2), пачка картонная;таблетка;;2014;6;;0.00;0.00;0.00;0.00;0.00;;;;4,82E+12;10.000000;;Лекхим-Харьков АО;Лекхим-Харьков АО;Лекхим-Харьков АО;П N014424/01;
67553;Меропенем;Меропенем;100007976;1 г;10;флакон  (10), коробка картонная;порошок для приготовления раствора для внутривенного введения;;2014;6;;0.00;0.00;0.00;0.00;0.00;;;;4,60E+12;13490.000000;;Красфарма ОАО;Красфарма ОАО;Красфарма ОАО;ЛП-000189;
67554;Цефуроксим;Цефуроксим;100007977;750 мг;1;флакон , пачка картонная;порошок для приготовления раствора для внутривенного и внутримышечного введения;;2014;6;;0.00;0.00;0.00;0.00;0.00;;;;4,60E+12;106.000000;;Красфарма ОАО;Красфарма ОАО;Красфарма ОАО;ЛСР-002529/07;
67556;Меропенем;Меропенем;100007979;1 г;1;флакон ;порошок для приготовления раствора для внутривенного введения;;2014;6;;0.00;0.00;0.00;0.00;0.00;;;;4,60E+12;1420.000000;;Красфарма ОАО;Красфарма ОАО;Красфарма ОАО;ЛП-000189;
67557;Цефуроксим;Цефуроксим;100007980;750 мг;10;флакон  (10), пачка картонная;порошок для приготовления раствора для внутривенного и внутримышечного введения;;2014;6;;0.00;0.00;0.00;0.00;0.00;;;;4,60E+12;1007.000000;;Красфарма ОАО;Красфарма ОАО;Красфарма ОАО;ЛСР-002529/07;
67558;Цефуроксим;Цефуроксим;100007981;750 мг;50;флакон  (50), коробка картонная;порошок для приготовления раствора для внутривенного и внутримышечного введения;;2014;6;;0.00;0.00;0.00;0.00;0.00;;;;4,60E+12;4876.000000;;Красфарма ОАО;Красфарма ОАО;Красфарма ОАО;ЛСР-002529/07;
67559;Натрия хлорид;Натрия хлорид;100007982;0.9%;1;800 мл, контейнер полимерный;раствор для инфузий;;2014;6;;0.00;0.00;0.00;0.00;0.00;;;;4,60E+12;38.880000;;Синтез ОАО;Синтез ОАО;Синтез ОАО;Р N002491/01;
67560;Анаприлин;Пропранолол;100007983;10 мг;50;25 шт., упаковка контурная ячейковая  (2), пачка картонная;таблетка;;2014;6;;0.00;0.00;0.00;0.00;0.00;;;;4,60E+12;11.000000;;Татхимфармпрепараты ОАО;Татхимфармпрепараты ОАО;Татхимфармпрепараты ОАО;ЛС-002039;
67561;Анаприлин;Пропранолол;100007984;40 мг;50;25 шт., упаковка контурная ячейковая  (2), пачка картонная;таблетка;;2014;6;;0.00;0.00;0.00;0.00;0.00;;;;4,60E+12;12.660000;;Татхимфармпрепараты ОАО;Татхимфармпрепараты ОАО;Татхимфармпрепараты ОАО;ЛС-002039;
67562;Мальтофер;Железа [III] гидроксид полимальтозат;100007985;10 мг/мл;1;150 мл /комплект: колпачок дозировочный/, флакон темного стекла;сироп;;2014;6;;0.00;0.00;0.00;0.00;0.00;;;;7,68E+12;213.060000;;Вифор (Интернэшнл) Инк;Вифор СА;Вифор СА;П N011981/04;
67563;Мальтофер;Железа [III] гидроксид полимальтозат;100007986;50 мг/мл;1;30 мл, флакон-капельница темного стекла;капли для приема внутрь;;2014;6;;0.00;0.00;0.00;0.00;0.00;;;;7,68E+12;194.210000;;Вифор (Интернэшнл) Инк;Вифор СА;Вифор СА;П N011981/01;
67564;Глюкоза;Декстроза;100007987;400 мг/мл;10;10 мл, ампула  (10);раствор для внутривенного введения;;2014;6;;0.00;0.00;0.00;0.00;0.00;;;;4,60E+12;23.950000;;Новосибхимфарм ОАО;Новосибхимфарм ОАО;Новосибхимфарм ОАО;Р N000855/01;
67565;Вакцина гепатита В рекомбинантная (рДНК);Вакцина для профилактики вирусного гепатита В;100007988;20 мкг/мл;50;0.5 мл, ампула  (50);суспензия для внутримышечного введения;;2014;6;;0.00;0.00;0.00;0.00;0.00;;;;8,90E+12;3724.630000;;Серум Инститьют оф Индия Лтд;Серум Инститьют оф Индия Лтд;Серум Инститьют оф Индия Лтд;ЛС-001140*;
67566;Вакцина гепатита В рекомбинантная (рДНК);Вакцина для профилактики вирусного гепатита В;100007989;20 мкг/мл;50;1 мл, ампула  (50);суспензия для внутримышечного введения;;2014;6;;0.00;0.00;0.00;0.00;0.00;;;;8,90E+12;6433.460000;;Серум Инститьют оф Индия Лтд;Серум Инститьют оф Индия Лтд;Серум Инститьют оф Индия Лтд;ЛС-001140*;
67567;Вакцина гепатита В рекомбинантная (рДНК);Вакцина для профилактики вирусного гепатита В;100007990;20 мкг/мл;50;10 мл, флакон  (50);суспензия для внутримышечного введения;;2014;6;;0.00;0.00;0.00;0.00;0.00;;;;8,90E+12;54515.100000;;Серум Инститьют оф Индия Лтд;Серум Инститьют оф Индия Лтд;Серум Инститьют оф Индия Лтд;ЛС-001140*;
67568;Вакцина гепатита В рекомбинантная (рДНК);Вакцина для профилактики вирусного гепатита В;100007991;20 мкг/мл;50;5 мл, флакон  (50);суспензия для внутримышечного введения;;2014;6;;0.00;0.00;0.00;0.00;0.00;;;;8,90E+12;28341.080000;;Серум Инститьют оф Индия Лтд;Серум Инститьют оф Индия Лтд;Серум Инститьют оф Индия Лтд;ЛС-001140*;
